lemma,freq,freq_class,rank,prop,cum_sum_prop
forbedre,10,9,205,7.191864562806553e-5,0.8029644865727888
forbilde,10,9,205,7.191864562806553e-5,0.8030364052184169
fordele,10,9,205,7.191864562806553e-5,0.803108323864045
foredrag,10,9,205,7.191864562806553e-5,0.803180242509673
foreligge,10,9,205,7.191864562806553e-5,0.8032521611553011
forutsetning,10,9,205,7.191864562806553e-5,0.8033240798009292
forventning,10,9,205,7.191864562806553e-5,0.8033959984465573
fyr,10,9,205,7.191864562806553e-5,0.8034679170921853
gårsdag,10,9,205,7.191864562806553e-5,0.8035398357378134
general,10,9,205,7.191864562806553e-5,0.8036117543834415
gjerningsmann,10,9,205,7.191864562806553e-5,0.8036836730290695
grep,10,9,205,7.191864562806553e-5,0.8037555916746976
hold,10,9,205,7.191864562806553e-5,0.8038275103203256
homofili,10,9,205,7.191864562806553e-5,0.8038994289659537
hovedsak,10,9,205,7.191864562806553e-5,0.8039713476115817
høyreekstrem,10,9,205,7.191864562806553e-5,0.8040432662572098
humor,10,9,205,7.191864562806553e-5,0.804115184902838
idrett,10,9,205,7.191864562806553e-5,0.804187103548466
innvandrer,10,9,205,7.191864562806553e-5,0.8042590221940941
innvandring,10,9,205,7.191864562806553e-5,0.8043309408397221
institusjon,10,9,205,7.191864562806553e-5,0.8044028594853502
italiensk,10,9,205,7.191864562806553e-5,0.8044747781309782
kant,10,9,205,7.191864562806553e-5,0.8045466967766063
karakter,10,9,205,7.191864562806553e-5,0.8046186154222343
kartdata,10,9,205,7.191864562806553e-5,0.8046905340678624
kineser,10,9,205,7.191864562806553e-5,0.8047624527134905
kinesisk,10,9,205,7.191864562806553e-5,0.8048343713591186
klimaendring,10,9,205,7.191864562806553e-5,0.8049062900047467
kode,10,9,205,7.191864562806553e-5,0.8049782086503747
kompis,10,9,205,7.191864562806553e-5,0.8050501272960028
konklusjon,10,9,205,7.191864562806553e-5,0.8051220459416308
kontakte,10,9,205,7.191864562806553e-5,0.8051939645872589
koreansk,10,9,205,7.191864562806553e-5,0.805265883232887
kreativ,10,9,205,7.191864562806553e-5,0.805337801878515
krigføring,10,9,205,7.191864562806553e-5,0.8054097205241431
kulturell,10,9,205,7.191864562806553e-5,0.8054816391697711
kunstgress,10,9,205,7.191864562806553e-5,0.8055535578153992
kyst,10,9,205,7.191864562806553e-5,0.8056254764610273
lagkamerat,10,9,205,7.191864562806553e-5,0.8056973951066554
legning,10,9,205,7.191864562806553e-5,0.8057693137522834
leke,10,9,205,7.191864562806553e-5,0.8058412323979115
lettelse,10,9,205,7.191864562806553e-5,0.8059131510435396
levende,10,9,205,7.191864562806553e-5,0.8059850696891676
livssynsfrihet,10,9,205,7.191864562806553e-5,0.8060569883347957
lønnsom,10,9,205,7.191864562806553e-5,0.8061289069804237
lovforankre,10,9,205,7.191864562806553e-5,0.8062008256260518
lyd,10,9,205,7.191864562806553e-5,0.8062727442716798
mail,10,9,205,7.191864562806553e-5,0.8063446629173079
majoritet,10,9,205,7.191864562806553e-5,0.806416581562936
målrettet,10,9,205,7.191864562806553e-5,0.8064885002085641
maskin,10,9,205,7.191864562806553e-5,0.8065604188541922
mektig,10,9,205,7.191864562806553e-5,0.8066323374998202
meningsmåling,10,9,205,7.191864562806553e-5,0.8067042561454483
mil,10,9,205,7.191864562806553e-5,0.8067761747910763
misjonær,10,9,205,7.191864562806553e-5,0.8068480934367044
myte,10,9,205,7.191864562806553e-5,0.8069200120823324
næring,10,9,205,7.191864562806553e-5,0.8069919307279605
nettavis,10,9,205,7.191864562806553e-5,0.8070638493735885
nøyaktig,10,9,205,7.191864562806553e-5,0.8071357680192166
omfatte,10,9,205,7.191864562806553e-5,0.8072076866648448
oppfølgingsspørsmål,10,9,205,7.191864562806553e-5,0.8072796053104728
oppgjør,10,9,205,7.191864562806553e-5,0.8073515239561009
oppnevne,10,9,205,7.191864562806553e-5,0.8074234426017289
oppsøke,10,9,205,7.191864562806553e-5,0.807495361247357
orke,10,9,205,7.191864562806553e-5,0.807567279892985
pålegge,10,9,205,7.191864562806553e-5,0.8076391985386131
perfekt,10,9,205,7.191864562806553e-5,0.8077111171842412
professor,10,9,205,7.191864562806553e-5,0.8077830358298692
profil,10,9,205,7.191864562806553e-5,0.8078549544754973
pynte,10,9,205,7.191864562806553e-5,0.8079268731211254
regissør,10,9,205,7.191864562806553e-5,0.8079987917667535
regjeringsparti,10,9,205,7.191864562806553e-5,0.8080707104123815
relasjon,10,9,205,7.191864562806553e-5,0.8081426290580096
respektere,10,9,205,7.191864562806553e-5,0.8082145477036377
riksalarm,10,9,205,7.191864562806553e-5,0.8082864663492657
risikere,10,9,205,7.191864562806553e-5,0.8083583849948938
røre,10,9,205,7.191864562806553e-5,0.8084303036405218
rygg,10,9,205,7.191864562806553e-5,0.8085022222861499
rykte,10,9,205,7.191864562806553e-5,0.8085741409317779
seile,10,9,205,7.191864562806553e-5,0.808646059577406
sekretariat,10,9,205,7.191864562806553e-5,0.8087179782230342
skog,10,9,205,7.191864562806553e-5,0.8087898968686622
skuffe,10,9,205,7.191864562806553e-5,0.8088618155142903
skulder,10,9,205,7.191864562806553e-5,0.8089337341599183
sparke,10,9,205,7.191864562806553e-5,0.8090056528055464
spenning,10,9,205,7.191864562806553e-5,0.8090775714511744
symbol,10,9,205,7.191864562806553e-5,0.8091494900968025
synlig,10,9,205,7.191864562806553e-5,0.8092214087424305
tabbe,10,9,205,7.191864562806553e-5,0.8092933273880586
talerstol,10,9,205,7.191864562806553e-5,0.8093652460336866
teater,10,9,205,7.191864562806553e-5,0.8094371646793147
tilnærmet,10,9,205,7.191864562806553e-5,0.8095090833249429
tilskudd,10,9,205,7.191864562806553e-5,0.8095810019705709
tragedie,10,9,205,7.191864562806553e-5,0.809652920616199
turist,10,9,205,7.191864562806553e-5,0.809724839261827
underlag,10,9,205,7.191864562806553e-5,0.8097967579074551
utarbeide,10,9,205,7.191864562806553e-5,0.8098686765530831
utgave,10,9,205,7.191864562806553e-5,0.8099405951987112
valgdagsmåling,10,9,205,7.191864562806553e-5,0.8100125138443393
vann,10,9,205,7.191864562806553e-5,0.8100844324899673
vant,10,9,205,7.191864562806553e-5,0.8101563511355954
verdt,10,9,205,7.191864562806553e-5,0.8102282697812235
versjon,10,9,205,7.191864562806553e-5,0.8103001884268516
vilkår,10,9,205,7.191864562806553e-5,0.8103721070724796
vinter,10,9,205,7.191864562806553e-5,0.8104440257181077
vis,10,9,205,7.191864562806553e-5,0.8105159443637358
1.,9,10,206,6.472678106525898e-5,0.810580671144801
alminnelig,9,10,206,6.472678106525898e-5,0.8106453979258662
angripe,9,10,206,6.472678106525898e-5,0.8107101247069315
annonsere,9,10,206,6.472678106525898e-5,0.8107748514879968
åpenhet,9,10,206,6.472678106525898e-5,0.8108395782690621
arabisk,9,10,206,6.472678106525898e-5,0.8109043050501273
arbeidstid,9,10,206,6.472678106525898e-5,0.8109690318311925
arrangere,9,10,206,6.472678106525898e-5,0.8110337586122578
arrestere,9,10,206,6.472678106525898e-5,0.8110984853933231
asylpolitikk,9,10,206,6.472678106525898e-5,0.8111632121743884
avdekke,9,10,206,6.472678106525898e-5,0.8112279389554536
avklare,9,10,206,6.472678106525898e-5,0.8112926657365188
avvikle,9,10,206,6.472678106525898e-5,0.8113573925175841
balanse,9,10,206,6.472678106525898e-5,0.8114221192986494
barneskole,9,10,206,6.472678106525898e-5,0.8114868460797147
beklage,9,10,206,6.472678106525898e-5,0.8115515728607798
berømt,9,10,206,6.472678106525898e-5,0.8116162996418451
beruset,9,10,206,6.472678106525898e-5,0.8116810264229104
beskjeden,9,10,206,6.472678106525898e-5,0.8117457532039757
bestemt,9,10,206,6.472678106525898e-5,0.811810479985041
bestille,9,10,206,6.472678106525898e-5,0.8118752067661061
brutal,9,10,206,6.472678106525898e-5,0.8119399335471714
bryllup,9,10,206,6.472678106525898e-5,0.8120046603282367
dannelse,9,10,206,6.472678106525898e-5,0.812069387109302
dempe,9,10,206,6.472678106525898e-5,0.8121341138903672
dominere,9,10,206,6.472678106525898e-5,0.8121988406714324
dramatisk,9,10,206,6.472678106525898e-5,0.8122635674524977
drøfte,9,10,206,6.472678106525898e-5,0.812328294233563
droppe,9,10,206,6.472678106525898e-5,0.8123930210146283
element,9,10,206,6.472678106525898e-5,0.8124577477956935
elite,9,10,206,6.472678106525898e-5,0.8125224745767587
etasje,9,10,206,6.472678106525898e-5,0.812587201357824
euro,9,10,206,6.472678106525898e-5,0.8126519281388893
fangst,9,10,206,6.472678106525898e-5,0.8127166549199546
fastsette,9,10,206,6.472678106525898e-5,0.8127813817010198
favoritt,9,10,206,6.472678106525898e-5,0.812846108482085
fiende,9,10,206,6.472678106525898e-5,0.8129108352631503
fikse,9,10,206,6.472678106525898e-5,0.8129755620442156
fiske,9,10,206,6.472678106525898e-5,0.8130402888252808
flat,9,10,206,6.472678106525898e-5,0.8131050156063461
forbinde,9,10,206,6.472678106525898e-5,0.8131697423874114
formiddag,9,10,206,6.472678106525898e-5,0.8132344691684766
formue,9,10,206,6.472678106525898e-5,0.8132991959495419
formuesbeskatning,9,10,206,6.472678106525898e-5,0.8133639227306071
forplikte,9,10,206,6.472678106525898e-5,0.8134286495116724
fryktelig,9,10,206,6.472678106525898e-5,0.8134933762927377
fullføre,9,10,206,6.472678106525898e-5,0.8135581030738029
fylke,9,10,206,6.472678106525898e-5,0.8136228298548682
garantere,9,10,206,6.472678106525898e-5,0.8136875566359334
gevinst,9,10,206,6.472678106525898e-5,0.8137522834169987
grå,9,10,206,6.472678106525898e-5,0.813817010198064
hende,9,10,206,6.472678106525898e-5,0.8138817369791292
henvise,9,10,206,6.472678106525898e-5,0.8139464637601944
hjem,9,10,206,6.472678106525898e-5,0.8140111905412597
hjemland,9,10,206,6.472678106525898e-5,0.814075917322325
homofobi,9,10,206,6.472678106525898e-5,0.8141406441033903
hoppe,9,10,206,6.472678106525898e-5,0.8142053708844555
hylle,9,10,206,6.472678106525898e-5,0.8142700976655207
ideal,9,10,206,6.472678106525898e-5,0.814334824446586
illustrere,9,10,206,6.472678106525898e-5,0.8143995512276513
indirekte,9,10,206,6.472678106525898e-5,0.8144642780087166
industri,9,10,206,6.472678106525898e-5,0.8145290047897817
innsikt,9,10,206,6.472678106525898e-5,0.814593731570847
innspill,9,10,206,6.472678106525898e-5,0.8146584583519123
innstille,9,10,206,6.472678106525898e-5,0.8147231851329776
inspirere,9,10,206,6.472678106525898e-5,0.8147879119140429
integrere,9,10,206,6.472678106525898e-5,0.814852638695108
islamist,9,10,206,6.472678106525898e-5,0.8149173654761733
iverksette,9,10,206,6.472678106525898e-5,0.8149820922572386
jakt,9,10,206,6.472678106525898e-5,0.8150468190383039
juble,9,10,206,6.472678106525898e-5,0.8151115458193692
kamerat,9,10,206,6.472678106525898e-5,0.8151762726004343
kaos,9,10,206,6.472678106525898e-5,0.8152409993814996
kapasitet,9,10,206,6.472678106525898e-5,0.8153057261625649
kirkebygg,9,10,206,6.472678106525898e-5,0.8153704529436302
kirkelov,9,10,206,6.472678106525898e-5,0.8154351797246954
kirkestyre,9,10,206,6.472678106525898e-5,0.8154999065057607
kle,9,10,206,6.472678106525898e-5,0.8155646332868259
klinikk,9,10,206,6.472678106525898e-5,0.8156293600678912
klubbe,9,10,206,6.472678106525898e-5,0.8156940868489565
kø,9,10,206,6.472678106525898e-5,0.8157588136300217
kommersiell,9,10,206,6.472678106525898e-5,0.815823540411087
kommisjon,9,10,206,6.472678106525898e-5,0.8158882671921522
kommunist,9,10,206,6.472678106525898e-5,0.8159529939732175
konkurrere,9,10,206,6.472678106525898e-5,0.8160177207542828
kontinuerlig,9,10,206,6.472678106525898e-5,0.816082447535348
kontrast,9,10,206,6.472678106525898e-5,0.8161471743164133
korrupsjon,9,10,206,6.472678106525898e-5,0.8162119010974785
kriminell,9,10,206,6.472678106525898e-5,0.8162766278785438
kul,9,10,206,6.472678106525898e-5,0.816341354659609
kulturarv,9,10,206,6.472678106525898e-5,0.8164060814406743
kutte,9,10,206,6.472678106525898e-5,0.8164708082217396
kvalifisere,9,10,206,6.472678106525898e-5,0.8165355350028048
laste,9,10,206,6.472678106525898e-5,0.8166002617838701
legitimitet,9,10,206,6.472678106525898e-5,0.8166649885649353
ligne,9,10,206,6.472678106525898e-5,0.8167297153460006
likhet,9,10,206,6.472678106525898e-5,0.8167944421270659
lovverk,9,10,206,6.472678106525898e-5,0.8168591689081312
manager,9,10,206,6.472678106525898e-5,0.8169238956891964
mareritt,9,10,206,6.472678106525898e-5,0.8169886224702616
markere,9,10,206,6.472678106525898e-5,0.8170533492513269
maskinist,9,10,206,6.472678106525898e-5,0.8171180760323922
menighet,9,10,206,6.472678106525898e-5,0.8171828028134575
meteorolog,9,10,206,6.472678106525898e-5,0.8172475295945226
middag,9,10,206,6.472678106525898e-5,0.8173122563755879
miljøvennlig,9,10,206,6.472678106525898e-5,0.8173769831566532
naboland,9,10,206,6.472678106525898e-5,0.8174417099377185
næringsdrivende,9,10,206,6.472678106525898e-5,0.8175064367187838
næringskjede,9,10,206,6.472678106525898e-5,0.8175711634998489
nederlag,9,10,206,6.472678106525898e-5,0.8176358902809142
nettsted,9,10,206,6.472678106525898e-5,0.8177006170619795
norsk-pakistansk,9,10,206,6.472678106525898e-5,0.8177653438430448
O2-opptak,9,10,206,6.472678106525898e-5,0.81783007062411
oppleves,9,10,206,6.472678106525898e-5,0.8178947974051752
opprettholde,9,10,206,6.472678106525898e-5,0.8179595241862405
opprinnelig,9,10,206,6.472678106525898e-5,0.8180242509673058
opprør,9,10,206,6.472678106525898e-5,0.8180889777483711
opptelle,9,10,206,6.472678106525898e-5,0.8181537045294363
oppvekst,9,10,206,6.472678106525898e-5,0.8182184313105015
oversikt,9,10,206,6.472678106525898e-5,0.8182831580915668
perspektiv,9,10,206,6.472678106525898e-5,0.8183478848726321
pipe,9,10,206,6.472678106525898e-5,0.8184126116536974
pistol,9,10,206,6.472678106525898e-5,0.8184773384347626
presis,9,10,206,6.472678106525898e-5,0.8185420652158278
pressekonferanse,9,10,206,6.472678106525898e-5,0.8186067919968931
primær,9,10,206,6.472678106525898e-5,0.8186715187779584
problematisk,9,10,206,6.472678106525898e-5,0.8187362455590236
profesjonell,9,10,206,6.472678106525898e-5,0.8188009723400889
rå,9,10,206,6.472678106525898e-5,0.8188656991211541
rådgiver,9,10,206,6.472678106525898e-5,0.8189304259022194
realitet,9,10,206,6.472678106525898e-5,0.8189951526832847
redsel,9,10,206,6.472678106525898e-5,0.8190598794643499
referere,9,10,206,6.472678106525898e-5,0.8191246062454152
regn,9,10,206,6.472678106525898e-5,0.8191893330264804
retorikk,9,10,206,6.472678106525898e-5,0.8192540598075457
romantisk,9,10,206,6.472678106525898e-5,0.819318786588611
ruse,9,10,206,6.472678106525898e-5,0.8193835133696762
senator,9,10,206,6.472678106525898e-5,0.8194482401507415
sjø,9,10,206,6.472678106525898e-5,0.8195129669318068
sjøfolk,9,10,206,6.472678106525898e-5,0.819577693712872
sjokkere,9,10,206,6.472678106525898e-5,0.8196424204939372
skjebne,9,10,206,6.472678106525898e-5,0.8197071472750025
skuespiller,9,10,206,6.472678106525898e-5,0.8197718740560678
slikt,9,10,206,6.472678106525898e-5,0.8198366008371331
sløv,9,10,206,6.472678106525898e-5,0.8199013276181983
snitt,9,10,206,6.472678106525898e-5,0.8199660543992635
snø,9,10,206,6.472678106525898e-5,0.8200307811803288
sove,9,10,206,6.472678106525898e-5,0.8200955079613941
stortingsrepresentant,9,10,206,6.472678106525898e-5,0.8201602347424594
strategisk,9,10,206,6.472678106525898e-5,0.8202249615235246
sum,9,10,206,6.472678106525898e-5,0.8202896883045898
sykefravær,9,10,206,6.472678106525898e-5,0.8203544150856551
synd,9,10,206,6.472678106525898e-5,0.8204191418667204
takk,9,10,206,6.472678106525898e-5,0.8204838686477857
takle,9,10,206,6.472678106525898e-5,0.8205485954288508
teori,9,10,206,6.472678106525898e-5,0.8206133222099161
terapi,9,10,206,6.472678106525898e-5,0.8206780489909814
terskel,9,10,206,6.472678106525898e-5,0.8207427757720467
tilhenger,9,10,206,6.472678106525898e-5,0.820807502553112
tilskuer,9,10,206,6.472678106525898e-5,0.8208722293341771
tiltalt,9,10,206,6.472678106525898e-5,0.8209369561152424
tingrett,9,10,206,6.472678106525898e-5,0.8210016828963077
troverdighet,9,10,206,6.472678106525898e-5,0.821066409677373
trygd,9,10,206,6.472678106525898e-5,0.8211311364584382
uenig,9,10,206,6.472678106525898e-5,0.8211958632395034
ulovlig,9,10,206,6.472678106525898e-5,0.8212605900205687
utdannelse,9,10,206,6.472678106525898e-5,0.821325316801634
verdifull,9,10,206,6.472678106525898e-5,0.8213900435826993
verk,9,10,206,6.472678106525898e-5,0.8214547703637645
vestkant,9,10,206,6.472678106525898e-5,0.8215194971448297
15.,8,10,207,5.7534916502452423e-5,0.8215770320613323
23.,8,10,207,5.7534916502452423e-5,0.8216345669778347
adgang,8,10,207,5.7534916502452423e-5,0.8216921018943372
administrasjon,8,10,207,5.7534916502452423e-5,0.8217496368108396
administrere,8,10,207,5.7534916502452423e-5,0.8218071717273421
aksje,8,10,207,5.7534916502452423e-5,0.8218647066438445
album,8,10,207,5.7534916502452423e-5,0.821922241560347
alpin,8,10,207,5.7534916502452423e-5,0.8219797764768494
anonym,8,10,207,5.7534916502452423e-5,0.8220373113933518
appell,8,10,207,5.7534916502452423e-5,0.8220948463098543
arbeidsgiver,8,10,207,5.7534916502452423e-5,0.8221523812263567
arena,8,10,207,5.7534916502452423e-5,0.8222099161428592
avkastning,8,10,207,5.7534916502452423e-5,0.8222674510593616
avvikling,8,10,207,5.7534916502452423e-5,0.8223249859758641
balansere,8,10,207,5.7534916502452423e-5,0.8223825208923665
begrensning,8,10,207,5.7534916502452423e-5,0.822440055808869
bemerke,8,10,207,5.7534916502452423e-5,0.8224975907253714
beredskap,8,10,207,5.7534916502452423e-5,0.8225551256418739
betrakte,8,10,207,5.7534916502452423e-5,0.8226126605583763
bevise,8,10,207,5.7534916502452423e-5,0.8226701954748789
binde,8,10,207,5.7534916502452423e-5,0.8227277303913813
borger,8,10,207,5.7534916502452423e-5,0.8227852653078838
bygging,8,10,207,5.7534916502452423e-5,0.8228428002243862
dansegulv,8,10,207,5.7534916502452423e-5,0.8229003351408887
definitiv,8,10,207,5.7534916502452423e-5,0.8229578700573911
dieselbil,8,10,207,5.7534916502452423e-5,0.8230154049738936
diskriminering,8,10,207,5.7534916502452423e-5,0.823072939890396
dyrke,8,10,207,5.7534916502452423e-5,0.8231304748068984
dyster,8,10,207,5.7534916502452423e-5,0.8231880097234009
e-post,8,10,207,5.7534916502452423e-5,0.8232455446399033
egenart,8,10,207,5.7534916502452423e-5,0.8233030795564058
egnet,8,10,207,5.7534916502452423e-5,0.8233606144729082
episode,8,10,207,5.7534916502452423e-5,0.8234181493894107
faglig,8,10,207,5.7534916502452423e-5,0.8234756843059131
fellesråd,8,10,207,5.7534916502452423e-5,0.8235332192224156
fersk,8,10,207,5.7534916502452423e-5,0.823590754138918
feste,8,10,207,5.7534916502452423e-5,0.8236482890554205
forebygge,8,10,207,5.7534916502452423e-5,0.8237058239719229
førerkort,8,10,207,5.7534916502452423e-5,0.8237633588884254
forferdelig,8,10,207,5.7534916502452423e-5,0.8238208938049278
forhånd,8,10,207,5.7534916502452423e-5,0.8238784287214304
forum,8,10,207,5.7534916502452423e-5,0.8239359636379328
fullstendig,8,10,207,5.7534916502452423e-5,0.8239934985544353
fundamental,8,10,207,5.7534916502452423e-5,0.8240510334709377
funksjon,8,10,207,5.7534916502452423e-5,0.8241085683874402
godta,8,10,207,5.7534916502452423e-5,0.8241661033039426
grave,8,10,207,5.7534916502452423e-5,0.824223638220445
gul,8,10,207,5.7534916502452423e-5,0.8242811731369475
håndtering,8,10,207,5.7534916502452423e-5,0.8243387080534499
hår,8,10,207,5.7534916502452423e-5,0.8243962429699524
havn,8,10,207,5.7534916502452423e-5,0.8244537778864548
helhet,8,10,207,5.7534916502452423e-5,0.8245113128029573
hellig,8,10,207,5.7534916502452423e-5,0.8245688477194597
hjørne,8,10,207,5.7534916502452423e-5,0.8246263826359622
humanitær,8,10,207,5.7534916502452423e-5,0.8246839175524646
hundre,8,10,207,5.7534916502452423e-5,0.8247414524689671
individ,8,10,207,5.7534916502452423e-5,0.8247989873854695
infrastruktur,8,10,207,5.7534916502452423e-5,0.824856522301972
inngrep,8,10,207,5.7534916502452423e-5,0.8249140572184744
innhente,8,10,207,5.7534916502452423e-5,0.824971592134977
intellektuell,8,10,207,5.7534916502452423e-5,0.8250291270514793
intern,8,10,207,5.7534916502452423e-5,0.8250866619679819
jordmor,8,10,207,5.7534916502452423e-5,0.8251441968844843
katolsk,8,10,207,5.7534916502452423e-5,0.8252017318009868
kongepar,8,10,207,5.7534916502452423e-5,0.8252592667174892
konkurrent,8,10,207,5.7534916502452423e-5,0.8253168016339917
konkurs,8,10,207,5.7534916502452423e-5,0.8253743365504941
konstant,8,10,207,5.7534916502452423e-5,0.8254318714669965
konstruktiv,8,10,207,5.7534916502452423e-5,0.825489406383499
kontrollere,8,10,207,5.7534916502452423e-5,0.8255469413000014
kostnad,8,10,207,5.7534916502452423e-5,0.8256044762165039
krenke,8,10,207,5.7534916502452423e-5,0.8256620111330063
kronprins,8,10,207,5.7534916502452423e-5,0.8257195460495088
kulturliv,8,10,207,5.7534916502452423e-5,0.8257770809660112
landsby,8,10,207,5.7534916502452423e-5,0.8258346158825137
lansere,8,10,207,5.7534916502452423e-5,0.8258921507990161
leie,8,10,207,5.7534916502452423e-5,0.8259496857155186
litterær,8,10,207,5.7534916502452423e-5,0.826007220632021
LO-leder,8,10,207,5.7534916502452423e-5,0.8260647555485235
lokale,8,10,207,5.7534916502452423e-5,0.8261222904650259
lufthavn,8,10,207,5.7534916502452423e-5,0.8261798253815285
lyrikk,8,10,207,5.7534916502452423e-5,0.8262373602980309
marin,8,10,207,5.7534916502452423e-5,0.8262948952145334
markering,8,10,207,5.7534916502452423e-5,0.8263524301310358
massiv,8,10,207,5.7534916502452423e-5,0.8264099650475383
meningsløs,8,10,207,5.7534916502452423e-5,0.8264674999640407
merkelig,8,10,207,5.7534916502452423e-5,0.8265250348805431
minoritetspolitiker,8,10,207,5.7534916502452423e-5,0.8265825697970456
mistanke,8,10,207,5.7534916502452423e-5,0.826640104713548
mobbe,8,10,207,5.7534916502452423e-5,0.8266976396300505
moderat,8,10,207,5.7534916502452423e-5,0.8267551745465529
motivere,8,10,207,5.7534916502452423e-5,0.8268127094630554
muntlig,8,10,207,5.7534916502452423e-5,0.8268702443795578
myk,8,10,207,5.7534916502452423e-5,0.8269277792960603
nyte,8,10,207,5.7534916502452423e-5,0.8269853142125627
nytte,8,10,207,5.7534916502452423e-5,0.8270428491290652
offensiv,8,10,207,5.7534916502452423e-5,0.8271003840455676
olje,8,10,207,5.7534916502452423e-5,0.8271579189620701
omsorg,8,10,207,5.7534916502452423e-5,0.8272154538785725
oppdatere,8,10,207,5.7534916502452423e-5,0.827272988795075
opplæring,8,10,207,5.7534916502452423e-5,0.8273305237115774
oppmerksom,8,10,207,5.7534916502452423e-5,0.82738805862808
overgrep,8,10,207,5.7534916502452423e-5,0.8274455935445824
palestiner,8,10,207,5.7534916502452423e-5,0.8275031284610849
personlighet,8,10,207,5.7534916502452423e-5,0.8275606633775873
pil,8,10,207,5.7534916502452423e-5,0.8276181982940897
pleie,8,10,207,5.7534916502452423e-5,0.8276757332105922
politidirektør,8,10,207,5.7534916502452423e-5,0.8277332681270946
premiere,8,10,207,5.7534916502452423e-5,0.8277908030435971
pressemelding,8,10,207,5.7534916502452423e-5,0.8278483379600995
produsent,8,10,207,5.7534916502452423e-5,0.827905872876602
rasisme,8,10,207,5.7534916502452423e-5,0.8279634077931044
råvare,8,10,207,5.7534916502452423e-5,0.8280209427096069
regional,8,10,207,5.7534916502452423e-5,0.8280784776261093
regulere,8,10,207,5.7534916502452423e-5,0.8281360125426118
relevant,8,10,207,5.7534916502452423e-5,0.8281935474591142
renne,8,10,207,5.7534916502452423e-5,0.8282510823756167
republikk,8,10,207,5.7534916502452423e-5,0.8283086172921191
riste,8,10,207,5.7534916502452423e-5,0.8283661522086216
rive,8,10,207,5.7534916502452423e-5,0.828423687125124
roe,8,10,207,5.7534916502452423e-5,0.8284812220416266
rulle,8,10,207,5.7534916502452423e-5,0.828538756958129
rus,8,10,207,5.7534916502452423e-5,0.8285962918746315
rusle,8,10,207,5.7534916502452423e-5,0.8286538267911339
same,8,10,207,5.7534916502452423e-5,0.8287113617076364
samling,8,10,207,5.7534916502452423e-5,0.8287688966241388
sannsynlig,8,10,207,5.7534916502452423e-5,0.8288264315406412
scoring,8,10,207,5.7534916502452423e-5,0.8288839664571437
seksualitet,8,10,207,5.7534916502452423e-5,0.8289415013736461
show,8,10,207,5.7534916502452423e-5,0.8289990362901486
signalisere,8,10,207,5.7534916502452423e-5,0.829056571206651
sjanger,8,10,207,5.7534916502452423e-5,0.8291141061231535
skattesystem,8,10,207,5.7534916502452423e-5,0.8291716410396559
skeptisk,8,10,207,5.7534916502452423e-5,0.8292291759561584
skritt,8,10,207,5.7534916502452423e-5,0.8292867108726608
slette,8,10,207,5.7534916502452423e-5,0.8293442457891633
søknad,8,10,207,5.7534916502452423e-5,0.8294017807056657
solidaritet,8,10,207,5.7534916502452423e-5,0.8294593156221682
sovne,8,10,207,5.7534916502452423e-5,0.8295168505386706
spent,8,10,207,5.7534916502452423e-5,0.8295743854551731
stein,8,10,207,5.7534916502452423e-5,0.8296319203716755
stil,8,10,207,5.7534916502452423e-5,0.8296894552881781
storesøster,8,10,207,5.7534916502452423e-5,0.8297469902046805
størrelse,8,10,207,5.7534916502452423e-5,0.829804525121183
stortingsperiode,8,10,207,5.7534916502452423e-5,0.8298620600376854
strekke,8,10,207,5.7534916502452423e-5,0.8299195949541878
sunnmøring,8,10,207,5.7534916502452423e-5,0.8299771298706903
svakhet,8,10,207,5.7534916502452423e-5,0.8300346647871927
svikt,8,10,207,5.7534916502452423e-5,0.8300921997036952
takt,8,10,207,5.7534916502452423e-5,0.8301497346201976
tåle,8,10,207,5.7534916502452423e-5,0.8302072695367001
tåre,8,10,207,5.7534916502452423e-5,0.8302648044532025
tilfeldig,8,10,207,5.7534916502452423e-5,0.830322339369705
tillatelse,8,10,207,5.7534916502452423e-5,0.8303798742862074
tittel,8,10,207,5.7534916502452423e-5,0.8304374092027099
tragisk,8,10,207,5.7534916502452423e-5,0.8304949441192123
trekk,8,10,207,5.7534916502452423e-5,0.8305524790357148
tribune,8,10,207,5.7534916502452423e-5,0.8306100139522172
typisk,8,10,207,5.7534916502452423e-5,0.8306675488687197
ubehag,8,10,207,5.7534916502452423e-5,0.8307250837852221
ungdomsskole,8,10,207,5.7534916502452423e-5,0.8307826187017247
usikkerhet,8,10,207,5.7534916502452423e-5,0.830840153618227
utforme,8,10,207,5.7534916502452423e-5,0.8308976885347296
utnytte,8,10,207,5.7534916502452423e-5,0.830955223451232
utrede,8,10,207,5.7534916502452423e-5,0.8310127583677344
utside,8,10,207,5.7534916502452423e-5,0.8310702932842369
utsikt,8,10,207,5.7534916502452423e-5,0.8311278282007393
utstyr,8,10,207,5.7534916502452423e-5,0.8311853631172418
utvilsom,8,10,207,5.7534916502452423e-5,0.8312428980337442
vern,8,10,207,5.7534916502452423e-5,0.8313004329502467
videregående,8,10,207,5.7534916502452423e-5,0.8313579678667491
vind,8,10,207,5.7534916502452423e-5,0.8314155027832516
ydmykelse,8,10,207,5.7534916502452423e-5,0.831473037699754
14.,7,10,208,5.034305193964587e-5,0.8315233807516936
25-åring,7,10,208,5.034305193964587e-5,0.8315737238036334
